Game ID,Black Player,White Player,Result,Winner,Final Board
225926,黑嘉嘉,谢依旻,黑中盘胜,B,". . . . 1 1 . . . . . . . . . . . . .
. . . 1 2 1 2 . . . . . . 2 1 . . . .
. . 1 1 2 1 2 2 2 2 . . 2 1 1 . 2 1 .
. . . 2 2 2 1 1 1 2 . . 2 2 1 1 2 1 .
. 1 1 1 2 . 2 . 2 1 2 1 . 1 1 2 1 1 .
. 2 2 2 1 2 . 2 1 1 1 . . 1 2 2 2 . .
. . . . 1 2 . 1 . . . . . 2 1 1 2 . .
. . . . 1 . . 2 . . . . . 2 . . . . .
. . 2 . . . . . 2 2 . . . . . 2 . 2 .
. 1 . 2 2 . . . . 1 . . . . . . 2 1 .
. 1 2 2 1 . . 2 2 1 . . . . . . 2 1 .
. . 1 2 . . . 2 1 1 . 1 . 2 2 2 1 2 .
. . 1 2 . . . 2 2 1 . . . 2 1 1 1 1 .
. 1 2 1 1 . . . 1 . . . 1 . . . . . .
. . . . . . . . . 1 1 . 1 . 2 . . 1 .
. 1 . 1 2 2 . . . . 2 1 . 1 2 . 1 . .
. . . 1 2 1 2 2 . . 2 2 1 . . 2 2 1 .
. . . . 1 1 1 2 . . . . 2 2 . . . . .
. . . . . . . . . . . . . . . . . . ."
225948,谢依旻,吴侑珍,白中盘胜,W,". . . . 2 2 1 . 1 2 . . . . . . . . .
. . 1 1 2 1 . 1 . 1 . . . . . . . . .
. . 1 2 2 1 1 1 . 1 . . . 1 . . . 1 .
2 . 1 2 . 2 1 2 1 . . . . . 1 1 1 2 .
2 1 1 2 . . 2 2 1 . . . . . . . 2 . .
. 2 2 1 2 . 2 1 . 1 . . . . 2 . 2 . .
. 2 1 1 2 . 1 . 1 . . . . . . 1 2 . .
. 2 1 . . 2 . . . . . . . . 2 1 2 . .
. 2 1 . 2 . 2 . . . . . . . 2 2 1 . .
. 2 1 . . 2 . . . . . . . . . . 1 . .
2 1 1 . . . . . . . . . . . . . . . .
. 2 1 2 . . . . . . . . . . 1 1 . . .
2 2 2 1 1 . . . . . . . . . . 2 . . .
2 1 1 . 1 . . . . . . . . 1 2 1 . . .
. 2 2 1 . 2 . . . . . . . 1 1 2 2 . .
. 1 2 2 2 . . . . . . . 2 . . 2 . . .
. 1 1 1 1 2 2 . . . . . . 1 1 1 2 . .
. . . 1 2 . . . . . . . . . 1 2 1 2 .
. . . . . . . . . . . . . . . . . . ."
228654,藤泽里菜,谢依旻,黑中盘胜,B,". . . . . . . . . . . . . . . . . 1 .
. . . . . . . . . . . . . 1 1 2 . 1 2
. . . . 2 1 . 2 . . . . 1 . 1 2 2 2 .
. . . 2 . 2 . . . . . . . 1 2 2 1 1 2
. . . . . . . . . . . . . 1 2 2 1 . 1
. . . . . . . 1 . . . . . 1 1 . 2 1 .
. . 1 . . . . . . . 1 1 . 1 . 1 . 1 .
. . . . . . . . . 2 2 2 2 2 1 . 2 . .
. . 1 1 . . 1 1 . . . . . 2 1 . . . .
. . 1 2 1 1 2 . 2 . . 2 1 2 2 1 1 . .
. . . 2 1 2 2 . 2 . 2 2 1 1 . 2 . 1 .
. . . 2 2 1 1 1 . . . 1 2 1 1 . 2 . .
. . 2 . 2 2 2 1 . 1 1 . 2 2 1 . 1 1 .
. . . 2 1 1 2 1 . 1 2 . . 2 2 . . . .
. 2 . 1 . 2 1 . 2 1 2 . . . . 2 2 1 .
. . 1 . 2 2 1 . 1 . 2 1 . . . 2 1 . .
. . 1 2 . 1 1 2 . 1 1 2 2 2 . 1 1 1 .
. . 2 . 2 . . 2 . 1 2 1 . . . . 2 . .
. . . . . . . . . . . . . . . . . . ."
235128,王祥云,谢依旻,黑胜1又3/4子,B,". . . . . . . . . . . . . . . . 2 . .
. . . . 2 . 2 . . . . . . . 1 2 . 2 .
. . . 1 . . . 1 . . 1 2 . 2 1 1 2 2 .
. . 2 1 . . 2 . . . 1 2 1 1 1 2 1 1 .
. . . 1 . 2 . 2 . . . 1 2 . . 2 1 . .
. 1 . 1 1 2 . 2 . . . 1 . . 2 2 1 . .
. . 2 2 1 1 2 . . . 1 2 . . 2 . 2 1 .
. . . 1 2 2 2 1 1 . 1 1 2 2 2 2 1 . .
. . 1 . 1 . . 1 2 . . 2 2 1 2 1 1 . .
. . . . . 1 2 . 2 . 2 . . 1 2 . . 1 .
. . . . . 1 1 . 2 . . 1 1 . 1 2 1 1 .
. . . . . . 2 . 2 1 . 1 . 1 1 1 1 2 .
. . . . . . . . 2 . . . 1 2 2 2 2 . 2
. . 2 . . . . . . . . 1 2 . 1 2 1 2 .
. . 2 1 . . . . 2 . . . 2 . . 1 1 . .
. . 2 . 1 . 1 . 1 2 2 2 1 . 1 2 2 2 .
. . . 2 2 1 . . 1 1 1 . 2 2 2 . . . .
. . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
245339,谢依旻,工藤纪夫,黑胜4.5目,B,". . . . . . . . . . . . . . . . . . .
. . 2 . . . . . . 1 . 2 . 1 . . 2 1 .
. . 2 1 1 1 . . . . . . 2 2 2 2 1 . .
. . . 2 . 2 1 . 1 . . 1 2 1 1 2 1 . .
. . . . . 2 . . . . . 2 1 . 2 1 1 2 .
. . 2 2 . . . . . . 2 1 1 . 2 1 . 1 .
. . . 1 . . . . . . 2 2 1 1 . 2 1 2 .
. . . . . . . 2 . . 2 1 2 2 . 2 2 1 .
. . . . . . . . . . 2 1 2 . . 2 2 1 .
. . . . . . 1 . 1 . . 1 1 1 1 1 2 . .
. 2 2 . . . . . . . . 1 1 2 1 2 2 . .
. 1 2 1 2 . . . . . . . 1 2 1 1 1 . .
. 1 1 2 2 . . . . . . . 1 2 2 . . . .
. 2 1 2 1 1 . . . . . . 2 1 2 . 2 . .
. 2 2 1 1 . 1 1 . . . . 2 1 1 2 . . .
. . 1 2 2 1 . . 1 . . 2 . . . 2 . 2 .
. . 1 . 1 2 2 . . 1 . . . 1 1 1 2 . .
. . . . . . . . 2 2 2 . 2 1 1 . 1 2 2
. . . . . . . . . . . . . 1 . 1 . 1 ."
249391,谢依旻,高尾绅路,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . 1 . . . . .
1 . 1 1 1 1 . 2 . . 1 . 2 2 2 2 1 . .
. 1 2 2 2 1 . . 2 . . . . 2 1 1 1 . .
2 2 2 1 2 2 1 . 2 1 . . . . . . . . .
. . 2 . 1 2 1 . 2 . . . . . . . . . .
. 1 . . . 1 2 . 2 1 . . 2 . . . . . .
. . 1 2 2 . 2 . 2 1 . 2 1 1 . . . 1 .
. 1 . 1 . . . 1 2 1 . 2 . . . . 1 . .
. 2 1 1 . . 2 2 1 . . 2 1 1 . 2 2 1 .
. 2 2 2 . . 1 2 1 . 2 . 2 1 . . 1 2 .
. 1 . . 1 2 2 1 2 1 . . 2 1 2 1 . 2 2
. . . . . 2 1 1 . . . . 2 1 1 2 2 2 .
. 1 2 2 . 2 1 . . . . 1 2 2 2 1 1 1 2
. . 1 2 . 1 . . . . 1 . 1 1 1 2 2 1 2
. . 2 2 . 1 . . . . . . 2 . . 2 2 1 .
. . . . 2 1 . . . . . . . 1 1 1 2 1 .
. . . . . 1 . . . . . . . . . 1 2 2 1
. . . . . . . . . . . . . . . . . . ."
258825,牛荣子,谢依旻,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . .
. . 1 . . 2 . . . . . 2 . 2 . . . . .
. 1 . 2 . . 2 2 . . 2 1 2 . . 1 . . .
. 1 2 2 1 1 1 1 2 2 . 1 2 . . . . . .
. 1 1 2 . . . 1 1 2 . 1 2 . 1 1 . . .
. . 2 . 2 . 2 2 1 2 . 1 2 1 . 1 . . .
. . 2 2 . . . 2 1 2 . 1 2 . 1 2 1 . .
. . . . . . . 1 2 1 . 1 2 2 2 2 1 . .
. . . . . . . 1 2 1 . 1 . 1 . 2 1 . .
. . . . . . . 1 2 2 1 . 1 . . 2 . . .
. . . . . . . 1 . 2 . 2 . 1 . 2 1 . .
. . . . . . 1 . . 2 2 . 2 1 2 . . 2 .
. . . 2 . . . . 2 . 2 2 1 1 . 2 2 1 .
. . . 2 1 . 1 1 1 2 1 2 1 1 1 2 1 1 .
. . . 2 . 1 2 2 2 2 1 1 2 2 1 2 1 . .
. . . . 2 1 2 1 . 1 1 2 . 2 2 1 1 . .
. . . . . 1 . 1 . 1 2 2 2 . . 2 1 . .
. . . . . . . . . . 1 . . . 2 . . . ."
272852,藤泽里菜,谢依旻,黑中盘胜,B,". . . . . . . . . . . . 2 2 . 1 . 2 .
. . . . 1 . . . . . . 2 1 1 1 1 2 2 1
. . 1 1 2 1 1 . . . 2 . 2 2 1 1 2 1 1
. . 1 2 . 2 2 1 . 1 . . 2 2 2 2 1 . 1
. 2 2 2 . 2 1 1 1 . 1 . 1 2 2 1 1 . 1
2 1 1 2 2 2 2 . . 1 2 2 . 1 2 1 1 1 .
. 2 1 . . . . . 2 1 . 1 2 1 2 2 1 1 .
. 2 1 . 1 . . . . 1 . . 2 2 1 1 2 2 .
. 2 . . . 2 . 2 . . . . . . . 1 . . .
. 1 1 1 . . . . . 2 . . 2 2 . 1 . . .
. . 2 1 . . . . . . . . . . 1 . 2 . .
. . 2 1 . . . . . . . . . 2 1 . . . .
. . 2 1 . . . . . . . . . 2 1 . . . .
. . . 2 . . . . . . . . . . 2 1 1 . .
. . . 2 . . . . 1 . . . . 2 . 2 1 . .
. . 2 . 1 . 1 . . . 2 . . . . 2 1 . .
. . . 2 1 . . . 1 . 2 . . 1 . 2 1 . .
. . . 2 2 1 2 . . 1 2 . . . . 2 2 1 .
. . . . . 1 . . . . . . . . . . . . ."
275185,谢依旻,藤泽里菜,白胜1.5目,W,"1 . 1 . 1 . . . 2 . . . . . . . . . .
1 . . 1 1 1 1 2 . 2 2 . 2 . . . 2 . .
. 1 . . 1 . 1 1 2 1 2 . 1 2 2 . . 2 .
. 1 1 1 2 2 2 1 . 1 2 . . . . . 1 2 .
. . 1 2 2 1 2 1 . 1 2 . 1 . . . 1 1 2
. 2 2 1 2 . . . . 1 2 2 1 . . 1 1 2 2
. . . 1 2 . . 2 . 1 1 2 . . . . 2 1 .
. . . 1 2 . . . . . . 2 . 1 . . 2 . .
. . 1 1 1 2 2 2 . 1 . . 1 . . . . 2 .
. . . . 2 1 1 2 . . 2 . . 1 . 1 2 . .
. . . . . . . 2 . . . 2 1 2 1 . 1 2 .
. . . . . 1 1 . . . . 2 . . . 1 2 1 .
. . . . . . . . . . . . . . . . . . .
. 1 . . . . . . 1 . . . . . . 1 1 . .
. 2 1 1 . . . . . . 1 1 1 . . 1 2 . .
2 1 1 . 1 1 1 1 . 2 2 2 . . . 1 2 . .
. 2 2 2 2 2 2 1 2 . . . . 2 . 2 2 . .
. . . . . . . 2 1 2 . . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
284527,谢依旻,上野爱笑美,黑胜3.5目,B,". . . . . . . . . . . . . . . . . . .
. . . . 1 . . . . . 1 . 1 2 . . . . .
. . . 2 1 . . . 1 1 2 . . 2 1 1 . . .
. . 1 . 2 . . 1 . 2 2 . 2 . 2 . 1 . .
. . 1 2 . . . . 1 2 . . . . . . . . .
. . 1 . . 1 1 1 2 2 1 1 2 2 . . 1 . .
. . . . 2 1 2 2 1 1 1 2 1 1 1 . . . .
. . . 2 . 1 2 1 . . . 2 . . . . . . .
. 1 1 1 1 . 2 . 2 . 2 . . 2 1 . . . .
. 2 1 2 2 2 . . . . . 2 . . . . . 1 .
. 2 2 . . . . . 1 . 1 . . 1 . . . . 1
. . . . . . . . 2 1 . . . . . 1 1 1 2
. . . . . 2 2 . 2 1 2 2 . . . 1 2 2 2
. . . 2 . . 1 . 2 1 2 1 . . . 1 2 . .
. . . . 1 . . 1 2 1 2 1 2 2 1 1 2 . .
. . 2 2 . . 1 1 1 . 1 2 . 2 2 1 2 2 .
. . 1 2 1 1 2 2 1 1 1 2 2 2 . 2 1 . .
. . . . 2 2 . 2 1 . 2 1 . 2 . 2 1 . .
. . . . . . 2 . . . . . . . 2 . . . ."
371034,谢依旻,鲁佳,黑中盘胜,B,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . 1 2 . . . . . .
. . . 2 . . . . . . 2 2 . 2 1 1 1 . .
. . 2 . . . . . . 2 . 1 . 2 2 2 1 . .
. . 2 1 . . 1 1 1 1 2 . . . . . . . .
. . 1 2 2 1 . 2 1 2 2 1 . . . . 1 . .
. . . 2 2 1 1 1 2 2 1 . . . 2 . . . .
. . . 2 . 2 2 1 1 1 2 2 . . . . . . .
. . . 2 . 2 1 1 2 2 1 . . . . . . . .
. . 1 1 2 2 1 2 . 2 2 . . . . . . . .
. . 1 2 . . 2 2 2 1 . . . . . . . . .
. 1 2 2 . . 1 1 2 2 1 . . . . . 1 . .
. 1 . . . . 1 2 1 1 . . 1 . . . . . .
. . . . . . 1 2 2 1 . 1 . 2 . . . . .
. . 1 . . . . 2 2 2 . 1 1 2 1 1 . . .
. . . 1 1 1 1 2 1 2 2 2 1 1 2 1 . . .
2 1 1 2 2 . 2 1 1 1 1 2 2 2 2 1 2 1 .
. 2 2 . . 2 2 2 1 1 . 1 . 2 . 2 1 1 .
. . . . . . . 1 . . 1 . . . . . 2 . ."
371055,谢依旻,吴侑珍,白胜1又1/4子,W,". . . . . . . . 2 . . 1 . 1 . . . . .
. . . 1 . . 1 2 . 2 1 . 1 . 1 . . . .
. . 2 1 2 . 1 . 2 1 1 1 2 1 1 1 . . .
. . 2 2 1 . . . 2 2 2 1 2 2 2 2 1 1 .
. . . . . . . 1 . . . 1 . . . . 2 1 .
. . 1 1 2 . 1 . 1 2 2 2 2 . 2 . 2 . .
. 2 2 1 2 . 2 2 1 2 1 . 2 1 2 1 . . .
. . . . 2 1 . . 1 2 1 2 1 2 1 1 . . .
. . 2 2 2 1 . 1 . 1 . 1 1 2 2 . 1 . .
. 2 1 1 2 1 . . 1 . . . 1 1 2 2 2 . .
. . . . 1 . 1 . . 2 . . . 2 1 1 . . .
. . 1 . 1 1 2 2 . 2 1 1 . . . . 1 . .
. 2 2 2 . . . . . 1 2 . . . . . . . .
. . . 1 . 1 2 . . 1 . . . . . 2 . 2 .
. . 2 1 . 1 2 . 2 . 1 . . . . . . . .
. . 2 . . 2 2 . . . . . . 1 . 2 . . .
. . 2 1 1 2 1 . 2 2 1 . . 1 2 . . . .
. . . . . 1 2 . . . 1 . . . . . . . .
. . . . . . . . . . . . . . . . . . ."
371064,张凯馨,谢依旻,白胜2又1/4子,W,". . . . . . . . . . . . . . . . . . .
. . . . 2 . 1 . 1 2 2 . . 2 2 1 1 2 .
. . . 2 . . 1 2 . 1 2 . . 2 1 1 . . .
. . . 2 1 . 1 . . 1 . . 2 2 2 1 1 1 1
. . 1 2 . . . . 1 . . . . 2 2 2 2 2 1
. 2 2 . . . . . . . . . 2 2 2 1 1 2 2
. 1 . 2 . . 1 . 2 . 2 2 1 1 1 . . 1 1
. . 1 . . . . . . . . 1 2 2 1 1 1 . 1
. . . . . . . . . . 2 . 1 2 2 . 2 1 1
. . 1 . . . . . . . 2 1 1 . 2 . 2 2 2
. . . . . . . 2 . . . . . 2 . 1 2 . .
. 1 . . . . 1 2 . 2 . 1 . . . 1 1 2 .
. 2 1 1 . . . 2 . . 2 2 . 1 1 2 . . .
2 . 2 1 . 1 . . . 1 . . . 1 2 . 2 2 2
. 2 1 1 2 . . 2 2 . . . . . 1 2 1 1 2
. 2 2 2 1 1 1 1 . 2 . 1 . . 1 1 . 1 1
. . . 2 2 1 . . . . 2 1 . . . 1 . . .
. . . . . . . . . 2 1 . 1 . . . . . .
. . . . . . . . . . . 1 . . . . . . ."
371229,向井千瑛,谢依旻,白中盘胜,W,". . . . . . . . . . 1 . 1 . 1 . . . .
. 2 . . . . . . . 1 . 1 2 1 . . . . .
. 1 . 2 . . . 2 2 1 1 2 2 1 . 1 2 . .
. . 1 . 2 . 2 1 . 1 . 2 . . . 1 . 2 .
. 2 1 . 2 . 1 1 . . . 2 . . . . . . .
. 2 2 1 2 1 . . . 1 1 2 . . . 1 2 2 .
. 2 1 . . 1 2 . . . 2 . . 1 1 1 1 1 .
. . 2 1 1 1 . . . . . 2 2 2 . 2 2 . .
. . 2 2 2 1 . . . 2 2 1 . . 2 . . . .
. 2 . . 1 2 2 . . 2 1 . 1 1 2 2 2 . .
. 1 2 1 . . . . . . 1 1 . . 2 1 1 2 .
. . . 1 . . 2 2 . 1 . . . 2 . 2 1 1 2
. . . . . . 1 . 2 1 . . . . 2 1 1 . .
. . 1 1 . . 1 . 1 . . . . . . 2 2 1 .
. . 2 . . . . . . . . . . . . . . . .
. . 2 2 . 2 . 2 . 1 . 1 . 2 1 1 1 . .
. . 1 2 . . . . 2 2 1 . 2 1 2 2 1 . .
. 1 . 1 2 1 . . . . . 1 . . . . . . .
. . . . 2 . . . . . . . . . . . . . ."
371253,谢依旻,卷幡多荣子,黑中盘胜,B,". . 2 1 . . . . . . . . . . . . . . .
. . 2 1 2 . 1 2 1 1 . . . 2 1 1 . 2 .
. . 2 1 1 1 1 1 2 . 2 2 2 1 2 1 2 . 2
. . . 2 1 1 1 2 . 2 2 1 1 1 2 . 1 2 .
. . 2 2 1 2 2 2 2 . 1 . 1 1 . . 1 2 .
. . 1 2 1 2 1 . . . . 1 . . . 1 2 . .
. . . . 2 1 . 2 . . . . . . . . 2 . .
. . . . 2 . 1 2 . . . . . . . 1 2 . .
. 2 2 . . 2 2 1 2 2 2 2 2 . 2 . 2 . .
. 1 . . . . 1 1 1 1 1 1 . . . . . . .
. . . 2 . . . . . . . . . . 1 2 2 . .
. . 1 1 . 1 . . . . . . . 2 2 1 1 . .
. . . . . . . . . . . . . 2 1 2 1 . .
. 2 2 2 . 1 1 . 1 . . . . . 1 2 2 1 .
. 1 . . . . 2 . . . . . . . 1 2 1 . .
. 1 . 2 . . . . 1 1 . . . . 2 . 1 . .
. . 1 2 . 2 . 1 2 . 2 1 . 1 1 1 . . .
. 1 1 1 2 . . 2 2 2 1 2 1 . . . . . .
. . . 2 . . . . . . . . . . . . . . ."
371279,谢依旻,小林觉,白胜1.5目,W,". . . . . . . . . . . . . . . . . . .
. . . . . 1 . 1 2 . . . . 2 1 1 . . .
. . . 2 . . 1 2 . . . . 2 . 2 1 2 . .
. . . . 2 2 1 . 2 . . . . 2 1 . 1 1 .
. 1 . 2 . 1 1 1 2 . . . 2 1 . 1 . . .
. 2 2 . . 2 . . 2 . . . 2 . . . . . .
1 1 2 . . . 1 1 2 . . . . 1 . . . . .
. 1 2 . 2 . 1 2 2 1 . 2 1 . . . 1 1 .
. 1 2 1 2 1 1 1 1 2 2 2 2 1 1 . 2 . .
1 . 1 2 2 1 . 1 . 1 . . 1 2 2 2 . . .
. 1 1 1 2 . 1 2 1 . . . . . . . 1 . .
2 1 2 2 . 2 1 2 1 1 . . 2 1 2 . . . .
. 2 . . . 1 2 2 2 2 . . 2 2 1 1 1 . .
. . . . . . . . . . 1 1 2 1 2 2 2 . .
. 1 2 . . . . . 1 . . . 2 1 . . . . .
. 2 . 2 . . . 2 1 2 1 1 2 2 . 2 1 1 .
. . . . . 2 . . 1 1 2 2 1 1 . 1 . . .
. . . . . . . . 1 2 . . 2 1 . . . . .
. . . . . . . . . . . . . . . . . . ."
371362,大泽奈留美,谢依旻,白中盘胜,W,". . . . . . . . . . . 2 . . 2 . . . .
. . 1 . 1 . . . . . 2 1 2 2 1 2 . 2 .
. 1 . 2 1 1 . . 1 . 2 1 . 1 . 1 2 . .
. . . 2 . 2 1 1 2 . 2 1 . 1 1 1 . . .
. 2 2 2 . 2 . . . . . . . . . . 1 1 .
. 1 . 1 . . . 2 2 2 . 1 1 1 . 2 2 1 .
. . 1 . . 2 1 1 . 1 . 1 2 2 . 2 1 . 1
. 1 . 2 2 2 2 1 . 1 1 2 . . . . 2 1 .
2 . 1 1 1 2 1 . . . 2 2 . . . . 2 2 .
. 1 . . . 2 1 . 1 . . . . 2 . 2 . . .
. 2 1 2 2 . . . . 1 2 . . . . 2 1 1 .
. 2 1 1 2 . . . . . 2 . 1 . 1 1 2 2 .
. . . 2 . . . 2 . . . . . . . . 1 1 .
. . 2 . 1 . . . . 1 . . 2 . . . . . .
. . . . . 1 . 2 2 2 2 . . . . . . . .
. . 2 2 2 2 . . 1 . 2 1 . . . . 1 . .
. . 1 1 2 1 2 . 1 . 2 . . 1 . 1 2 1 .
. . . . 1 1 1 . . . . . . . . 2 . . .
. . . . . . . . . . . . . . . . . . ."
371426,谢依旻,李赫,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. 2 1 2 . . . . . . . . . . . 2 1 . .
. 2 2 1 2 1 1 . 1 1 1 . . . 2 1 . . .
2 1 2 1 1 1 2 2 1 2 1 . . . . . 1 . .
. 1 1 2 2 2 . 1 2 2 1 2 . . . 2 1 . .
1 . 1 2 1 2 2 . 2 1 2 1 . . . 2 2 1 .
. 1 2 1 1 1 2 1 2 1 2 2 2 . . 2 1 1 .
1 2 2 1 . 2 2 . 1 1 1 1 . . . 2 1 2 .
. 2 1 1 . 1 2 1 1 2 . . . . . . 2 . 2
2 . 2 . 1 . 1 2 . 2 . . . . . . . 2 .
2 . 2 . 1 2 1 2 2 . 1 1 . 2 . . . . .
. 2 . . . . 2 . 2 . 1 2 . . 1 . 1 . .
. . . . . . . 2 . . . . . . 1 2 2 . .
. . . . 2 . . . . . . . . . 1 1 2 . .
. . 2 . 2 1 . . . . . 2 2 1 1 2 . . .
. . 2 1 1 . . . 1 . 1 1 . 1 2 2 . . .
. . 2 . . . . . . . . . . 1 . . 2 . .
. . . . . . . . . . . . . . . 1 . . .
. . . . . . . . . . . . . . . . . . ."
371581,藤泽里菜,谢依旻,黑中盘胜,B,". . . . . . . . . . . . . . . . . . .
. . . . . . . . 1 . 1 2 . . . . . . .
. . . 1 . . . . 1 2 2 1 2 2 . 1 . . .
. . . . . . . . . 1 1 1 1 2 . 1 1 . .
. . . . . . . . . 1 . . 2 2 . 2 2 . .
. . 1 . 2 . . . . . . 2 . . 2 . 2 . .
. . . . . 1 . 2 . . . . . 1 1 1 . . .
. . 1 . . . 1 1 2 2 2 2 2 1 . . 1 1 .
. . . . . . . 2 1 1 1 1 1 1 2 2 2 1 .
. . . 2 2 . 2 2 2 1 . . . 1 . 2 . 2 1
. . 2 1 1 2 . 1 1 2 1 . . 2 1 . 2 . 2
. . 2 2 1 . 1 . . 2 2 . 1 1 2 . 2 2 .
. . 1 1 1 . 1 2 2 . 2 . 1 2 2 . . . .
. . . . 2 1 2 1 2 1 . 2 2 1 1 2 1 1 .
. . . . . 2 2 1 1 1 2 . . . . 2 . . .
. . 2 . . . . 2 1 1 2 . . 1 1 2 . 1 .
. . 1 2 . 2 . 1 2 2 1 . 1 . 1 2 . . .
. . . . . . . 2 . . 1 . . 1 2 2 2 . .
. . . . . . . . . . . . . . 1 . . . ."
371621,谢依旻,藤泽里菜,黑胜4.5目,B,". . . . . . . . . . . . . . . . . . .
. . . 2 1 . . . . . . . . . . . . . .
. . 2 1 . . . . 1 . . . . . . . 1 . .
. . . 2 1 1 . . . . . 1 . 1 1 1 . . .
. . 2 . 2 2 1 . . . . 1 2 . 2 2 2 . .
. . . . . 2 . . . 1 . . 1 2 2 . . . .
. . . . . . . . . 2 2 2 1 1 2 1 1 . .
. . . . . 2 . 2 2 2 1 2 . . . 2 2 1 .
. . . . 2 1 1 2 1 2 1 . 2 2 . 2 1 . 1
. . . . 2 1 . 1 . . 1 . 1 . . 2 2 1 .
. . . . 2 2 1 1 1 1 . . 1 2 . . . 1 .
. 2 2 2 1 1 2 2 2 1 . 2 1 1 1 . . 2 .
. 1 1 1 . . 1 . 2 2 1 . . . . 1 1 1 .
. . . . 1 . . 1 2 . . 2 2 2 1 2 2 1 .
. . . 1 . . 1 . . . 2 . 2 . . 2 1 1 .
. . 2 2 1 1 2 2 2 2 . 2 1 2 . 2 2 2 .
. . 2 . 2 2 1 1 1 1 . 1 1 1 . 1 2 . .
. . 2 . 2 1 . . . . . . . . . 1 . . .
. . . 2 . . . . . . . . . . . . . . ."
371719,谢依旻,藤泽里菜,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . . . . 1 2 2 . 2 1 . . . . .
. . . 2 . 1 . . . . 1 2 2 1 . 1 1 . .
. 2 . . 2 1 . . . 1 1 1 2 2 2 2 1 . .
. . 1 . 2 1 . . . . 2 1 . . 2 1 1 1 .
. . . . 2 . . . . 1 . . 1 1 2 1 1 2 .
. . . . . . 1 . . 1 2 2 2 2 2 2 2 2 .
. . . . . . . . . . 1 1 1 1 1 1 1 2 1
. . 2 . . . . . . . . . . . . 2 2 1 .
. . . . . . . . . 1 . 2 . 2 2 2 1 1 .
. . . . . . . . . . . . . 2 1 1 1 1 1
. . . . . . . . . . . . 2 1 . 2 . . .
. . . . . . . . . . 2 . 2 1 1 1 2 2 .
. . . . . . . . . . . 2 1 2 2 1 . . .
. . . . . . . . . 2 2 1 1 1 2 . 2 . .
. . . 2 . . 1 . 1 1 1 . 1 2 2 2 . . .
. . . . . 2 2 . . . . . 1 2 1 1 2 . .
. . . . . . . . . . . . . 1 . . 2 . .
. . . . . . . . . . . . . . . . . . ."
371767,奥田彩,谢依旻,白中盘胜,W,". . . . . . . . . . . . . . . . . . .
. . . . . . . . . . . . . . . . . . .
. . . . . 2 . . . . 1 . . 1 . . . . .
. 2 . 2 . . . . . . . . . . . 1 . 2 .
. . . . . 2 2 . . . . . . . . . . . .
. . 1 . 1 1 1 . . . . . . . . . . . .
. . . . . . . . . . . . . . . . 2 . .
. . . . . . . . . . . . . . . . . . .
. . . . . . . . . . 1 . . . . . . . .
. . . 1 . . . 1 2 . 2 1 . 2 . . 2 . .
. . . . . 2 2 2 1 2 . 2 2 . 2 1 1 . .
. . . . 2 1 1 1 1 2 1 1 1 2 2 2 1 . .
. . . . 1 1 1 1 2 1 . 1 . 1 . . . 1 .
. . 1 1 1 1 2 2 2 1 2 1 . 1 . 2 . . .
. . 2 1 . 2 2 . 1 2 . 2 1 1 2 2 1 . .
. . 2 . 2 . . 1 1 2 2 2 2 1 1 2 1 . .
. . . 2 . 1 1 1 2 . 2 . 2 2 1 2 1 . .
. . . . 2 2 2 1 2 . 2 . . . 2 2 . . .
. . . . . . 2 2 2 . . . . 2 . . . . ."
371997,谢依旻,牛荣子,黑胜4.5目,B,". . . . . . . . . . . . . . . . . . .
. . . 2 1 . . . 2 . 2 1 1 1 . . . . .
. . . 2 . 1 . 1 2 . . 2 . 2 1 1 1 . .
. . . . . . . 1 . 2 2 2 . 2 2 2 1 . .
. . 2 2 . 2 . . . . 1 2 1 . . 1 1 . .
. . 2 1 . . 1 1 . 2 2 1 . . 1 . 1 2 .
. . . 1 . . . . . . . 1 . . 2 1 . 1 .
. . . . . . . . . . . . . . . 2 1 2 .
. . 2 . . . . . . . . . . . . 1 1 . .
. . . 1 . . . 1 1 1 1 2 . 1 1 2 . . .
. . 2 . . . . 1 2 1 2 2 . 2 2 . 2 . .
. . 2 1 . . . 1 2 2 1 . . . 2 1 2 . .
. . . . 1 . . 1 2 . 2 1 1 1 1 2 2 . .
. . 2 . . . 1 2 2 . 2 . 2 . 2 1 2 . .
. . 2 1 . . 1 2 . 2 1 . 2 . 2 1 . 2 .
. . 2 1 . 1 2 . 2 . 2 . 2 1 2 1 1 2 .
. . 2 2 1 . 2 . 1 2 1 . 1 1 2 1 . 1 .
. . . 1 . . . . 1 1 . . . . 1 . . 1 .
. . . . . . . . . . . . . . . 1 1 . ."
